chr	start	end	value1
NC_002505.1	1656001	1657000	0
NC_002505.1	1657001	1658000	0
NC_002505.1	1658001	1659000	0
NC_002505.1	1659001	1660000	0
NC_002505.1	1660001	1661000	0
NC_002505.1	1661001	1662000	0
NC_002505.1	1662001	1663000	0
NC_002505.1	1663001	1664000	0
NC_002505.1	1664001	1665000	0
NC_002505.1	1665001	1666000	0
NC_002505.1	1666001	1667000	0
NC_002505.1	1667001	1668000	0
NC_002505.1	1668001	1669000	0
NC_002505.1	1669001	1670000	0
NC_002505.1	1670001	1671000	0
NC_002505.1	1671001	1672000	0
NC_002505.1	1672001	1673000	0
NC_002505.1	1673001	1674000	0
NC_002505.1	1674001	1675000	0
NC_002505.1	1675001	1676000	0
NC_002505.1	1676001	1677000	0
NC_002505.1	1677001	1678000	0
NC_002505.1	1678001	1679000	0
NC_002505.1	1679001	1680000	0
NC_002505.1	1680001	1681000	0
NC_002505.1	1681001	1682000	0
NC_002505.1	1682001	1683000	0.458
NC_002505.1	1683001	1684000	0
NC_002505.1	1684001	1685000	0.352
NC_002505.1	1685001	1686000	0
NC_002505.1	1686001	1687000	0
NC_002505.1	1687001	1688000	0
NC_002505.1	1688001	1689000	0
NC_002505.1	1689001	1690000	0
NC_002505.1	1690001	1691000	0
NC_002505.1	1691001	1692000	0
NC_002505.1	1692001	1693000	0
NC_002505.1	1693001	1694000	0
NC_002505.1	1694001	1695000	0
NC_002505.1	1695001	1696000	0
NC_002505.1	1696001	1697000	0
NC_002505.1	1697001	1698000	0
NC_002505.1	1698001	1699000	0
NC_002505.1	1699001	1700000	0
NC_002505.1	1700001	1701000	0
NC_002505.1	1701001	1702000	0
NC_002505.1	1702001	1703000	0
NC_002505.1	1703001	1704000	0
NC_002505.1	1704001	1705000	0
NC_002505.1	1705001	1706000	0
NC_002505.1	1706001	1707000	0
NC_002505.1	1707001	1708000	0
NC_002505.1	1708001	1709000	0
NC_002505.1	1709001	1710000	0
NC_002505.1	1710001	1711000	0
NC_002505.1	1711001	1712000	0
NC_002505.1	1712001	1713000	0
NC_002505.1	1713001	1714000	0
NC_002505.1	1714001	1715000	0
NC_002505.1	1715001	1716000	0
NC_002505.1	1716001	1717000	0
NC_002505.1	1717001	1718000	0
NC_002505.1	1718001	1719000	0
NC_002505.1	1719001	1720000	0
NC_002505.1	1720001	1721000	0
NC_002505.1	1721001	1722000	0
NC_002505.1	1722001	1723000	0
NC_002505.1	1723001	1724000	0
NC_002505.1	1724001	1725000	1.302
NC_002505.1	1725001	1726000	0
NC_002505.1	1726001	1727000	0
NC_002505.1	1727001	1728000	0
NC_002505.1	1728001	1729000	0
NC_002505.1	1729001	1730000	0
NC_002505.1	1730001	1731000	0
NC_002505.1	1731001	1732000	0
NC_002505.1	1732001	1733000	0
NC_002505.1	1733001	1734000	0
NC_002505.1	1734001	1735000	0.668
NC_002505.1	1735001	1736000	0
NC_002505.1	1736001	1737000	0.129
NC_002505.1	1737001	1738000	0.724
NC_002505.1	1738001	1739000	0.668
NC_002505.1	1739001	1740000	0
NC_002505.1	1740001	1741000	0
NC_002505.1	1741001	1742000	0
NC_002505.1	1742001	1743000	0
NC_002505.1	1743001	1744000	0
NC_002505.1	1744001	1745000	0
NC_002505.1	1745001	1746000	0
NC_002505.1	1746001	1747000	0
NC_002505.1	1747001	1748000	0
NC_002505.1	1748001	1749000	0
NC_002505.1	1749001	1750000	0
NC_002505.1	1750001	1751000	0
NC_002505.1	1751001	1752000	0
NC_002505.1	1752001	1753000	0
NC_002505.1	1753001	1754000	0
NC_002505.1	1754001	1755000	0
NC_002505.1	1755001	1756000	0
NC_002505.1	1756001	1757000	0
NC_002505.1	1757001	1758000	0
NC_002505.1	1758001	1759000	0
NC_002505.1	1759001	1760000	0
NC_002505.1	1760001	1761000	0
NC_002505.1	1761001	1762000	0
NC_002505.1	1762001	1763000	0
NC_002505.1	1763001	1764000	0
NC_002505.1	1764001	1765000	0
NC_002505.1	1765001	1766000	0
NC_002505.1	1766001	1767000	0
NC_002505.1	1767001	1768000	0
NC_002505.1	1768001	1769000	0
NC_002505.1	1769001	1770000	0
NC_002505.1	1770001	1771000	0
NC_002505.1	1771001	1772000	0
NC_002505.1	1772001	1773000	0
NC_002505.1	1773001	1774000	0
NC_002505.1	1774001	1775000	0
NC_002505.1	1775001	1776000	0
NC_002505.1	1776001	1777000	0
NC_002505.1	1777001	1778000	0
NC_002505.1	1778001	1779000	0
NC_002505.1	1779001	1780000	0
NC_002505.1	1780001	1781000	0
NC_002505.1	1781001	1782000	0
NC_002505.1	1782001	1783000	0
NC_002505.1	1783001	1784000	0
NC_002505.1	1784001	1785000	0
NC_002505.1	1785001	1786000	0
NC_002505.1	1786001	1787000	0
NC_002505.1	1787001	1788000	0
NC_002505.1	1788001	1789000	0
NC_002505.1	1789001	1790000	0
NC_002505.1	1790001	1791000	0
NC_002505.1	1791001	1792000	0
NC_002505.1	1792001	1793000	0
NC_002505.1	1793001	1794000	0
NC_002505.1	1794001	1795000	0
NC_002505.1	1795001	1796000	0
NC_002505.1	1796001	1797000	0
NC_002505.1	1797001	1798000	0
NC_002505.1	1798001	1799000	0
NC_002505.1	1799001	1800000	0
NC_002505.1	1800001	1801000	0
NC_002505.1	1801001	1802000	0
NC_002505.1	1802001	1803000	0
NC_002505.1	1803001	1804000	0
NC_002505.1	1804001	1805000	0
NC_002505.1	1805001	1806000	0
NC_002505.1	1806001	1807000	0
NC_002505.1	1807001	1808000	0
NC_002505.1	1808001	1809000	0
NC_002505.1	1809001	1810000	0
NC_002505.1	1810001	1811000	0
NC_002505.1	1811001	1812000	0
NC_002505.1	1812001	1813000	0
NC_002505.1	1813001	1814000	0
NC_002505.1	1814001	1815000	0
NC_002505.1	1815001	1816000	0
NC_002505.1	1816001	1817000	0
NC_002505.1	1817001	1818000	0
NC_002505.1	1818001	1819000	0
NC_002505.1	1819001	1820000	0
NC_002505.1	1820001	1821000	0
NC_002505.1	1821001	1822000	0
NC_002505.1	1822001	1823000	0
NC_002505.1	1823001	1824000	0
NC_002505.1	1824001	1825000	0
NC_002505.1	1825001	1826000	0
NC_002505.1	1826001	1827000	0
NC_002505.1	1827001	1828000	0
NC_002505.1	1828001	1829000	0
NC_002505.1	1829001	1830000	0
NC_002505.1	1830001	1831000	0
NC_002505.1	1831001	1832000	0
NC_002505.1	1832001	1833000	0
NC_002505.1	1833001	1834000	0.006
NC_002505.1	1834001	1835000	1.099
NC_002505.1	1835001	1836000	0
NC_002505.1	1836001	1837000	0
NC_002505.1	1837001	1838000	0
NC_002505.1	1838001	1839000	0
NC_002505.1	1839001	1840000	0
NC_002505.1	1840001	1841000	0
NC_002505.1	1841001	1842000	0
NC_002505.1	1842001	1843000	0
NC_002505.1	1843001	1844000	0
NC_002505.1	1844001	1845000	0
NC_002505.1	1845001	1846000	0
NC_002505.1	1846001	1847000	0
NC_002505.1	1847001	1848000	0
NC_002505.1	1848001	1849000	0
NC_002505.1	1849001	1850000	0
NC_002505.1	1850001	1851000	0
NC_002505.1	1851001	1852000	0
NC_002505.1	1852001	1853000	0
NC_002505.1	1853001	1854000	0
NC_002505.1	1854001	1855000	0
NC_002505.1	1855001	1856000	0
NC_002505.1	1856001	1857000	0
NC_002505.1	1857001	1858000	0
NC_002505.1	1858001	1859000	0
NC_002505.1	1859001	1860000	0
NC_002505.1	1860001	1861000	0
NC_002505.1	1861001	1862000	0
NC_002505.1	1862001	1863000	0
NC_002505.1	1863001	1864000	0
NC_002505.1	1864001	1865000	0
NC_002505.1	1865001	1866000	0
NC_002505.1	1866001	1867000	0
NC_002505.1	1867001	1868000	0
NC_002505.1	1868001	1869000	0
NC_002505.1	1869001	1870000	0
NC_002505.1	1870001	1871000	0
NC_002505.1	1871001	1872000	0
NC_002505.1	1872001	1873000	0
NC_002505.1	1873001	1874000	0
NC_002505.1	1874001	1875000	0
NC_002505.1	1875001	1876000	0
NC_002505.1	1876001	1877000	0
NC_002505.1	1877001	1878000	0
NC_002505.1	1878001	1879000	0
NC_002505.1	1879001	1880000	0
NC_002505.1	1880001	1881000	0
NC_002505.1	1881001	1882000	0
NC_002505.1	1882001	1883000	0
NC_002505.1	1883001	1884000	0
NC_002505.1	1884001	1885000	0
NC_002505.1	1885001	1886000	0
NC_002505.1	1886001	1887000	0
NC_002505.1	1887001	1888000	0
NC_002505.1	1888001	1889000	0
NC_002505.1	1889001	1890000	0
NC_002505.1	1890001	1891000	0
NC_002505.1	1891001	1892000	0
NC_002505.1	1892001	1893000	0
NC_002505.1	1893001	1894000	0
NC_002505.1	1894001	1895000	0
NC_002505.1	1895001	1896000	0
NC_002505.1	1896001	1897000	0
NC_002505.1	1897001	1898000	0
NC_002505.1	1898001	1899000	0
NC_002505.1	1899001	1900000	0
NC_002505.1	1900001	1901000	0
NC_002505.1	1901001	1902000	0
NC_002505.1	1902001	1903000	0
NC_002505.1	1903001	1904000	0
NC_002505.1	1904001	1905000	0
NC_002505.1	1905001	1906000	0
NC_002505.1	1906001	1907000	0
NC_002505.1	1907001	1908000	0
NC_002505.1	1908001	1909000	0
NC_002505.1	1909001	1910000	0.833
NC_002505.1	1910001	1911000	0
NC_002505.1	1911001	1912000	0
NC_002505.1	1912001	1913000	0
NC_002505.1	1913001	1914000	0
NC_002505.1	1914001	1915000	0
NC_002505.1	1915001	1916000	0.231
NC_002505.1	1916001	1917000	0.156
NC_002505.1	1917001	1918000	0
NC_002505.1	1918001	1919000	0
NC_002505.1	1919001	1920000	0
NC_002505.1	1920001	1921000	0
NC_002505.1	1921001	1922000	0.119
NC_002505.1	1922001	1923000	0
NC_002505.1	1923001	1924000	0
NC_002505.1	1924001	1925000	0
NC_002505.1	1925001	1926000	0
NC_002505.1	1926001	1927000	0
NC_002505.1	1927001	1928000	0
NC_002505.1	1928001	1929000	0
NC_002505.1	1929001	1930000	0
NC_002505.1	1930001	1931000	0
NC_002505.1	1931001	1932000	0
NC_002505.1	1932001	1933000	0
NC_002505.1	1933001	1934000	0
NC_002505.1	1934001	1935000	0
NC_002505.1	1935001	1936000	0
NC_002505.1	1936001	1937000	0
NC_002505.1	1937001	1938000	0
NC_002505.1	1938001	1939000	0
NC_002505.1	1939001	1940000	0
NC_002505.1	1940001	1941000	0
NC_002505.1	1941001	1942000	0
NC_002505.1	1942001	1943000	0
NC_002505.1	1943001	1944000	0
NC_002505.1	1944001	1945000	0
NC_002505.1	1945001	1946000	0
NC_002505.1	1946001	1947000	0
NC_002505.1	1947001	1948000	0
NC_002505.1	1948001	1949000	0
NC_002505.1	1949001	1950000	0
NC_002505.1	1950001	1951000	0
NC_002505.1	1951001	1952000	0
NC_002505.1	1952001	1953000	0
NC_002505.1	1953001	1954000	0
NC_002505.1	1954001	1955000	0
NC_002505.1	1955001	1956000	0
NC_002505.1	1956001	1957000	0
NC_002505.1	1957001	1958000	0
NC_002505.1	1958001	1959000	0
NC_002505.1	1959001	1960000	0
NC_002505.1	1960001	1961000	0
NC_002505.1	1961001	1962000	0
NC_002505.1	1962001	1963000	0
NC_002505.1	1963001	1964000	0
NC_002505.1	1964001	1965000	0
NC_002505.1	1965001	1966000	0
NC_002505.1	1966001	1967000	0
NC_002505.1	1967001	1968000	0
NC_002505.1	1968001	1969000	0
NC_002505.1	1969001	1970000	0
NC_002505.1	1970001	1971000	0
NC_002505.1	1971001	1972000	0
NC_002505.1	1972001	1973000	0
NC_002505.1	1973001	1974000	0
NC_002505.1	1974001	1975000	0
NC_002505.1	1975001	1976000	0
NC_002505.1	1976001	1977000	0
NC_002505.1	1977001	1978000	0
NC_002505.1	1978001	1979000	0
NC_002505.1	1979001	1980000	0
NC_002505.1	1980001	1981000	0
NC_002505.1	1981001	1982000	0
NC_002505.1	1982001	1983000	0
NC_002505.1	1983001	1984000	0
NC_002505.1	1984001	1985000	0
NC_002505.1	1985001	1986000	0
NC_002505.1	1986001	1987000	0
NC_002505.1	1987001	1988000	0
NC_002505.1	1988001	1989000	0
NC_002505.1	1989001	1990000	0
NC_002505.1	1990001	1991000	0
NC_002505.1	1991001	1992000	0
NC_002505.1	1992001	1993000	0
NC_002505.1	1993001	1994000	0
NC_002505.1	1994001	1995000	0
NC_002505.1	1995001	1996000	0
NC_002505.1	1996001	1997000	0
NC_002505.1	1997001	1998000	0
NC_002505.1	1998001	1999000	0
NC_002505.1	1999001	2e+06	0
NC_002505.1	2000001	2001000	0
NC_002505.1	2001001	2002000	0
NC_002505.1	2002001	2003000	0
NC_002505.1	2003001	2004000	0
NC_002505.1	2004001	2005000	0
NC_002505.1	2005001	2006000	0.391
NC_002505.1	2006001	2007000	0
NC_002505.1	2007001	2008000	0
NC_002505.1	2008001	2009000	0
NC_002505.1	2009001	2010000	0
NC_002505.1	2010001	2011000	0
NC_002505.1	2011001	2012000	0
NC_002505.1	2012001	2013000	0
NC_002505.1	2013001	2014000	0
NC_002505.1	2014001	2015000	0
NC_002505.1	2015001	2016000	0
NC_002505.1	2016001	2017000	0
NC_002505.1	2017001	2018000	0
NC_002505.1	2018001	2019000	0
NC_002505.1	2019001	2020000	0.744
NC_002505.1	2020001	2021000	0
NC_002505.1	2021001	2022000	0
NC_002505.1	2022001	2023000	0
NC_002505.1	2023001	2024000	0
NC_002505.1	2024001	2025000	0
NC_002505.1	2025001	2026000	0
NC_002505.1	2026001	2027000	0
NC_002505.1	2027001	2028000	0
NC_002505.1	2028001	2029000	0
NC_002505.1	2029001	2030000	0.62
NC_002505.1	2030001	2031000	0
NC_002505.1	2031001	2032000	0
NC_002505.1	2032001	2033000	0
NC_002505.1	2033001	2034000	0
NC_002505.1	2034001	2035000	0
NC_002505.1	2035001	2036000	0
NC_002505.1	2036001	2037000	0
NC_002505.1	2037001	2038000	0
NC_002505.1	2038001	2039000	0
NC_002505.1	2039001	2040000	0
NC_002505.1	2040001	2041000	0
NC_002505.1	2041001	2042000	0
NC_002505.1	2042001	2043000	0
NC_002505.1	2043001	2044000	0
NC_002505.1	2044001	2045000	0
NC_002505.1	2045001	2046000	0
NC_002505.1	2046001	2047000	0
NC_002505.1	2047001	2048000	0
NC_002505.1	2048001	2049000	0
NC_002505.1	2049001	2050000	0.269
NC_002505.1	2050001	2051000	0
NC_002505.1	2051001	2052000	0
NC_002505.1	2052001	2053000	0
NC_002505.1	2053001	2054000	0
NC_002505.1	2054001	2055000	0
NC_002505.1	2055001	2056000	0
NC_002505.1	2056001	2057000	0
NC_002505.1	2057001	2058000	0
NC_002505.1	2058001	2059000	0
NC_002505.1	2059001	2060000	0
NC_002505.1	2060001	2061000	0
NC_002505.1	2061001	2062000	0
NC_002505.1	2062001	2063000	0
NC_002505.1	2063001	2064000	0
NC_002505.1	2064001	2065000	0
NC_002505.1	2065001	2066000	1.683
NC_002505.1	2066001	2067000	0.083
NC_002505.1	2067001	2068000	0
NC_002505.1	2068001	2069000	0
NC_002505.1	2069001	2070000	0
NC_002505.1	2070001	2071000	0
NC_002505.1	2071001	2072000	0
NC_002505.1	2072001	2073000	0
NC_002505.1	2073001	2074000	0
NC_002505.1	2074001	2075000	0
NC_002505.1	2075001	2076000	0.577
NC_002505.1	2076001	2077000	0.141
NC_002505.1	2077001	2078000	0
NC_002505.1	2078001	2079000	0
NC_002505.1	2079001	2080000	0
NC_002505.1	2080001	2081000	0
NC_002505.1	2081001	2082000	0
NC_002505.1	2082001	2083000	0
NC_002505.1	2083001	2084000	0
NC_002505.1	2084001	2085000	0
NC_002505.1	2085001	2086000	0
NC_002505.1	2086001	2087000	0
NC_002505.1	2087001	2088000	0
NC_002505.1	2088001	2089000	0
NC_002505.1	2089001	2090000	0
NC_002505.1	2090001	2091000	0
NC_002505.1	2091001	2092000	0
NC_002505.1	2092001	2093000	0
NC_002505.1	2093001	2094000	0
NC_002505.1	2094001	2095000	0
NC_002505.1	2095001	2096000	0
NC_002505.1	2096001	2097000	0
NC_002505.1	2097001	2098000	0
NC_002505.1	2098001	2099000	0
NC_002505.1	2099001	2100000	0
NC_002505.1	2100001	2101000	0
NC_002505.1	2101001	2102000	0
NC_002505.1	2102001	2103000	0
NC_002505.1	2103001	2104000	0
NC_002505.1	2104001	2105000	0
NC_002505.1	2105001	2106000	0
NC_002505.1	2106001	2107000	0
NC_002505.1	2107001	2108000	0
NC_002505.1	2108001	2109000	0
NC_002505.1	2109001	2110000	0
NC_002505.1	2110001	2111000	0
NC_002505.1	2111001	2112000	0
NC_002505.1	2112001	2113000	0
NC_002505.1	2113001	2114000	0
NC_002505.1	2114001	2115000	0
NC_002505.1	2115001	2116000	0
NC_002505.1	2116001	2117000	0
NC_002505.1	2117001	2118000	0
NC_002505.1	2118001	2119000	0
NC_002505.1	2119001	2120000	0
NC_002505.1	2120001	2121000	0
NC_002505.1	2121001	2122000	0.171
NC_002505.1	2122001	2123000	1.053
NC_002505.1	2123001	2124000	0
NC_002505.1	2124001	2125000	0
NC_002505.1	2125001	2126000	0
NC_002505.1	2126001	2127000	0
NC_002505.1	2127001	2128000	0
NC_002505.1	2128001	2129000	0
NC_002505.1	2129001	2130000	0
NC_002505.1	2130001	2131000	0
NC_002505.1	2131001	2132000	0
NC_002505.1	2132001	2133000	0
NC_002505.1	2133001	2134000	0
NC_002505.1	2134001	2135000	0
NC_002505.1	2135001	2136000	0
NC_002505.1	2136001	2137000	0
NC_002505.1	2137001	2138000	0
NC_002505.1	2138001	2139000	0
NC_002505.1	2139001	2140000	0
NC_002505.1	2140001	2141000	0
NC_002505.1	2141001	2142000	0
NC_002505.1	2142001	2143000	0
NC_002505.1	2143001	2144000	0
NC_002505.1	2144001	2145000	0
NC_002505.1	2145001	2146000	0
NC_002505.1	2146001	2147000	0
NC_002505.1	2147001	2148000	0
NC_002505.1	2148001	2149000	0
NC_002505.1	2149001	2150000	0
NC_002505.1	2150001	2151000	0
NC_002505.1	2151001	2152000	0
NC_002505.1	2152001	2153000	0
NC_002505.1	2153001	2154000	0
NC_002505.1	2154001	2155000	0
NC_002505.1	2155001	2156000	0
NC_002505.1	2156001	2157000	0
NC_002505.1	2157001	2158000	0
NC_002505.1	2158001	2159000	0
NC_002505.1	2159001	2160000	0
NC_002505.1	2160001	2161000	0
NC_002505.1	2161001	2162000	0
NC_002505.1	2162001	2163000	0
NC_002505.1	2163001	2164000	0
NC_002505.1	2164001	2165000	0
NC_002505.1	2165001	2166000	0
NC_002505.1	2166001	2167000	0
NC_002505.1	2167001	2168000	0
NC_002505.1	2168001	2169000	0
NC_002505.1	2169001	2170000	0
NC_002505.1	2170001	2171000	1.304
NC_002505.1	2171001	2172000	0
NC_002505.1	2172001	2173000	0
NC_002505.1	2173001	2174000	0
NC_002505.1	2174001	2175000	0
NC_002505.1	2175001	2176000	0
NC_002505.1	2176001	2177000	0
NC_002505.1	2177001	2178000	0
NC_002505.1	2178001	2179000	0
NC_002505.1	2179001	2180000	0
NC_002505.1	2180001	2181000	0
NC_002505.1	2181001	2182000	0
NC_002505.1	2182001	2183000	0
NC_002505.1	2183001	2184000	0
NC_002505.1	2184001	2185000	0
NC_002505.1	2185001	2186000	0
NC_002505.1	2186001	2187000	0
NC_002505.1	2187001	2188000	0
NC_002505.1	2188001	2189000	0
NC_002505.1	2189001	2190000	0
NC_002505.1	2190001	2191000	0
NC_002505.1	2191001	2192000	0
NC_002505.1	2192001	2193000	0
NC_002505.1	2193001	2194000	0
NC_002505.1	2194001	2195000	0
NC_002505.1	2195001	2196000	0
NC_002505.1	2196001	2197000	0
NC_002505.1	2197001	2198000	0
NC_002505.1	2198001	2199000	0
NC_002505.1	2199001	2200000	0
NC_002505.1	2200001	2201000	0
NC_002505.1	2201001	2202000	0
NC_002505.1	2202001	2203000	0
NC_002505.1	2203001	2204000	0
NC_002505.1	2204001	2205000	0
NC_002505.1	2205001	2206000	0
NC_002505.1	2206001	2207000	0
NC_002505.1	2207001	2208000	0
NC_002505.1	2208001	2209000	0
NC_002505.1	2209001	2210000	0
NC_002505.1	2210001	2211000	0
NC_002505.1	2211001	2212000	0
NC_002505.1	2212001	2213000	0
NC_002505.1	2213001	2214000	0.046
NC_002505.1	2214001	2215000	0.154
NC_002505.1	2215001	2216000	0
NC_002505.1	2216001	2217000	0
NC_002505.1	2217001	2218000	0
NC_002505.1	2218001	2219000	0
NC_002505.1	2219001	2220000	0
NC_002505.1	2220001	2221000	0
NC_002505.1	2221001	2222000	0
NC_002505.1	2222001	2223000	0
NC_002505.1	2223001	2224000	0
NC_002505.1	2224001	2225000	0
NC_002505.1	2225001	2226000	0
NC_002505.1	2226001	2227000	0
NC_002505.1	2227001	2228000	0
NC_002505.1	2228001	2229000	0
NC_002505.1	2229001	2230000	0
NC_002505.1	2230001	2231000	0
NC_002505.1	2231001	2232000	0
NC_002505.1	2232001	2233000	0
NC_002505.1	2233001	2234000	0
NC_002505.1	2234001	2235000	0
NC_002505.1	2235001	2236000	0
NC_002505.1	2236001	2237000	0
NC_002505.1	2237001	2238000	0
NC_002505.1	2238001	2239000	0
NC_002505.1	2239001	2240000	0
NC_002505.1	2240001	2241000	0
NC_002505.1	2241001	2242000	0
NC_002505.1	2242001	2243000	0
NC_002505.1	2243001	2244000	0
NC_002505.1	2244001	2245000	0
NC_002505.1	2245001	2246000	0
NC_002505.1	2246001	2247000	0
NC_002505.1	2247001	2248000	0
NC_002505.1	2248001	2249000	0
NC_002505.1	2249001	2250000	0
NC_002505.1	2250001	2251000	0
NC_002505.1	2251001	2252000	0.508
NC_002505.1	2252001	2253000	0
NC_002505.1	2253001	2254000	0
NC_002505.1	2254001	2255000	0
NC_002505.1	2255001	2256000	0
NC_002505.1	2256001	2257000	0
NC_002505.1	2257001	2258000	0
NC_002505.1	2258001	2259000	0
NC_002505.1	2259001	2260000	0
NC_002505.1	2260001	2261000	0
NC_002505.1	2261001	2262000	0
NC_002505.1	2262001	2263000	0
NC_002505.1	2263001	2264000	0
NC_002505.1	2264001	2265000	0
NC_002505.1	2265001	2266000	0
NC_002505.1	2266001	2267000	0
NC_002505.1	2267001	2268000	0
NC_002505.1	2268001	2269000	0
NC_002505.1	2269001	2270000	0
NC_002505.1	2270001	2271000	0
NC_002505.1	2271001	2272000	0
NC_002505.1	2272001	2273000	0
NC_002505.1	2273001	2274000	0
NC_002505.1	2274001	2275000	0
NC_002505.1	2275001	2276000	0
NC_002505.1	2276001	2277000	0
NC_002505.1	2277001	2278000	0
NC_002505.1	2278001	2279000	0
NC_002505.1	2279001	2280000	0
NC_002505.1	2280001	2281000	0
NC_002505.1	2281001	2282000	0
NC_002505.1	2282001	2283000	1.164
NC_002505.1	2283001	2284000	1.804
NC_002505.1	2284001	2285000	0
NC_002505.1	2285001	2286000	0
NC_002505.1	2286001	2287000	0
NC_002505.1	2287001	2288000	0
NC_002505.1	2288001	2289000	0
NC_002505.1	2289001	2290000	0
NC_002505.1	2290001	2291000	0
NC_002505.1	2291001	2292000	0
NC_002505.1	2292001	2293000	0
NC_002505.1	2293001	2294000	0
NC_002505.1	2294001	2295000	0
NC_002505.1	2295001	2296000	0
NC_002505.1	2296001	2297000	0
NC_002505.1	2297001	2298000	0
NC_002505.1	2298001	2299000	0
NC_002505.1	2299001	2300000	0
NC_002505.1	2300001	2301000	0
NC_002505.1	2301001	2302000	0
NC_002505.1	2302001	2303000	0
NC_002505.1	2303001	2304000	0
NC_002505.1	2304001	2305000	0
NC_002505.1	2305001	2306000	0
NC_002505.1	2306001	2307000	0
NC_002505.1	2307001	2308000	0
NC_002505.1	2308001	2309000	0
NC_002505.1	2309001	2310000	0
NC_002505.1	2310001	2311000	0
NC_002505.1	2311001	2312000	0
NC_002505.1	2312001	2313000	0
NC_002505.1	2313001	2314000	0
NC_002505.1	2314001	2315000	0
NC_002505.1	2315001	2316000	0
NC_002505.1	2316001	2317000	0
NC_002505.1	2317001	2318000	0
NC_002505.1	2318001	2319000	0
NC_002505.1	2319001	2320000	0
NC_002505.1	2320001	2321000	0
NC_002505.1	2321001	2322000	0
NC_002505.1	2322001	2323000	0
NC_002505.1	2323001	2324000	0
NC_002505.1	2324001	2325000	0
NC_002505.1	2325001	2326000	0
NC_002505.1	2326001	2327000	0
NC_002505.1	2327001	2328000	0
NC_002505.1	2328001	2329000	0
NC_002505.1	2329001	2330000	0
NC_002505.1	2330001	2331000	0
NC_002505.1	2331001	2332000	0
NC_002505.1	2332001	2333000	0
NC_002505.1	2333001	2334000	0
NC_002505.1	2334001	2335000	0
NC_002505.1	2335001	2336000	0
NC_002505.1	2336001	2337000	0
NC_002505.1	2337001	2338000	0
NC_002505.1	2338001	2339000	0
NC_002505.1	2339001	2340000	0
NC_002505.1	2340001	2341000	0
NC_002505.1	2341001	2342000	0
NC_002505.1	2342001	2343000	0
NC_002505.1	2343001	2344000	0
NC_002505.1	2344001	2345000	0
NC_002505.1	2345001	2346000	0
NC_002505.1	2346001	2347000	0
NC_002505.1	2347001	2348000	0
NC_002505.1	2348001	2349000	0
NC_002505.1	2349001	2350000	0
NC_002505.1	2350001	2351000	0
NC_002505.1	2351001	2352000	0
NC_002505.1	2352001	2353000	0
NC_002505.1	2353001	2354000	0
NC_002505.1	2354001	2355000	0
NC_002505.1	2355001	2356000	0
NC_002505.1	2356001	2357000	0
NC_002505.1	2357001	2358000	0
NC_002505.1	2358001	2359000	0
NC_002505.1	2359001	2360000	0
NC_002505.1	2360001	2361000	0
NC_002505.1	2361001	2362000	0
NC_002505.1	2362001	2363000	0
NC_002505.1	2363001	2364000	0
NC_002505.1	2364001	2365000	0
NC_002505.1	2365001	2366000	0
NC_002505.1	2366001	2367000	0
NC_002505.1	2367001	2368000	0
NC_002505.1	2368001	2369000	0
NC_002505.1	2369001	2370000	0
NC_002505.1	2370001	2371000	0
NC_002505.1	2371001	2372000	0
NC_002505.1	2372001	2373000	0
NC_002505.1	2373001	2374000	0
NC_002505.1	2374001	2375000	0
NC_002505.1	2375001	2376000	0
NC_002505.1	2376001	2377000	0
NC_002505.1	2377001	2378000	0
NC_002505.1	2378001	2379000	0
NC_002505.1	2379001	2380000	0
NC_002505.1	2380001	2381000	0
NC_002505.1	2381001	2382000	0
NC_002505.1	2382001	2383000	0
NC_002505.1	2383001	2384000	0
NC_002505.1	2384001	2385000	0
NC_002505.1	2385001	2386000	0
NC_002505.1	2386001	2387000	0
NC_002505.1	2387001	2388000	0
NC_002505.1	2388001	2389000	0
NC_002505.1	2389001	2390000	0
NC_002505.1	2390001	2391000	0
NC_002505.1	2391001	2392000	0
NC_002505.1	2392001	2393000	0
NC_002505.1	2393001	2394000	0
NC_002505.1	2394001	2395000	0
NC_002505.1	2395001	2396000	0
NC_002505.1	2396001	2397000	0
NC_002505.1	2397001	2398000	0
NC_002505.1	2398001	2399000	0
NC_002505.1	2399001	2400000	0
NC_002505.1	2400001	2401000	0
NC_002505.1	2401001	2402000	0
NC_002505.1	2402001	2403000	0
NC_002505.1	2403001	2404000	0
NC_002505.1	2404001	2405000	0
NC_002505.1	2405001	2406000	0
NC_002505.1	2406001	2407000	0
NC_002505.1	2407001	2408000	0
NC_002505.1	2408001	2409000	0
NC_002505.1	2409001	2410000	0
NC_002505.1	2410001	2411000	0
NC_002505.1	2411001	2412000	0
NC_002505.1	2412001	2413000	0
NC_002505.1	2413001	2414000	0
NC_002505.1	2414001	2415000	0
NC_002505.1	2415001	2416000	0
NC_002505.1	2416001	2417000	0
NC_002505.1	2417001	2418000	0
NC_002505.1	2418001	2419000	0
NC_002505.1	2419001	2420000	0
NC_002505.1	2420001	2421000	0
NC_002505.1	2421001	2422000	0
NC_002505.1	2422001	2423000	0
NC_002505.1	2423001	2424000	0
NC_002505.1	2424001	2425000	1.156
NC_002505.1	2425001	2426000	0.785
NC_002505.1	2426001	2427000	0
NC_002505.1	2427001	2428000	0
NC_002505.1	2428001	2429000	0
